# Wed Jun 25 07:47:58 NOVT 2014
1 150
2 87
3 87
4 107
5 94
6 87
7 87
8 87
9 87
10 87
11 87
12 87
13 87
14 87
15 87
16 87
17 87
18 87
19 87
20 87
21 87
22 87
23 87
24 87
25 87
26 87
27 87
28 87
29 87
30 87
31 87
32 87
33 87
34 87
35 87
36 87
37 87
38 87
39 87
40 87
41 87
42 87
43 87
44 87
45 93
46 87
47 87
48 87
49 87
50 93
51 87
52 87
53 87
54 87
55 87
56 93
57 87
58 87
59 87
60 93
61 93
62 87
63 87
64 87
65 93
66 87
67 87
68 93
69 87
70 93
71 87
72 87
73 87
74 87
75 87
76 93
77 87
78 87
79 87
80 87
81 87
82 87
83 93
84 93
85 87
86 87
87 87
88 87
89 93
90 87
91 87
92 87
93 87
94 87
95 93
96 87
97 87
98 87
99 87
100 87
