# Wed Jun 25 11:10:46 NOVT 2014
1  100    12991776           12970893.40        19282.10           1928.21            0.01     12962416.00        13133996.00       
2  100    13158456           12974595.04        39491.85           3949.19            0.03     12965000.00        13257456.00       
3  100    12992864           12974891.80        42235.29           4223.53            0.03     12961944.00        13312724.00       
4  100    12977924           12969015.76        6587.72            658.77             0.01     12965008.00        13020536.00       
5  100    12991628           12967993.32        3898.63            389.86             0.00     12964304.00        12985160.00       
6  100    13089096           12968426.92        4606.07            460.61             0.00     12965044.00        12990944.00       
7  100    12990656           12969037.28        9679.92            967.99             0.01     12963752.00        13057176.00       
8  100    12992396           12970671.64        18157.37           1815.74            0.01     12964604.00        13095188.00       
9  100    13227388           12975235.48        40427.54           4042.75            0.03     12964528.00        13284212.00       
10  100    13206840           12973871.84        31501.90           3150.19            0.02     12964988.00        13217244.00       
11  100    13157888           12973777.20        37454.57           3745.46            0.03     12963160.00        13291100.00       
12  100    12992332           12968445.48        4572.98            457.30             0.00     12959912.00        12994504.00       
13  100    13183348           12976754.04        44221.81           4422.18            0.03     12964288.00        13290892.00       
14  100    12983684           12968279.08        4021.07            402.11             0.00     12965048.00        12985724.00       
15  100    12994192           12968526.80        4263.37            426.34             0.00     12965196.00        12990152.00       
16  100    12985632           12968827.96        5915.65            591.57             0.00     12964024.00        13008088.00       
17  100    12971984           12968571.76        4196.57            419.66             0.00     12963908.00        12989552.00       
18  100    13306228           12975726.84        45660.26           4566.03            0.04     12960740.00        13333312.00       
19  100    13119864           12973470.40        28347.93           2834.79            0.02     12965116.00        13167876.00       
20  100    13086640           12968184.96        3923.01            392.30             0.00     12964564.00        12985240.00       
21  100    13212496           12976727.64        51604.72           5160.47            0.04     12963764.00        13384200.00       
22  100    12980824           12967924.08        3523.53            352.35             0.00     12959596.00        12983636.00       
23  100    13147252           12979732.92        60204.87           6020.49            0.05     12965076.00        13386536.00       
24  100    12993480           12968923.36        5061.34            506.13             0.00     12964780.00        12988272.00       
25  100    13197180           12975499.40        52312.91           5231.29            0.04     12963924.00        13342324.00       
26  100    12977248           12978360.76        48095.60           4809.56            0.04     12965140.00        13294100.00       
27  100    13086672           12968537.08        4493.03            449.30             0.00     12964984.00        12989204.00       
28  100    13220504           12977640.28        56655.07           5665.51            0.04     12964908.00        13391000.00       
29  100    13107708           12975490.48        40922.69           4092.27            0.03     12965148.00        13288740.00       
30  100    12985556           12968622.64        4335.17            433.52             0.00     12965200.00        12989936.00       
31  100    13102844           12977663.84        55563.61           5556.36            0.04     12964724.00        13335212.00       
32  100    13272684           12974021.72        29627.01           2962.70            0.02     12965124.00        13154752.00       
33  100    13184744           12978196.28        57912.37           5791.24            0.04     12963644.00        13382200.00       
34  100    13189732           12972971.32        30865.46           3086.55            0.02     12959772.00        13220900.00       
35  100    12984672           12968667.08        5792.24            579.22             0.00     12964752.00        13013144.00       
36  100    13185536           12975082.28        40734.00           4073.40            0.03     12959868.00        13254956.00       
37  100    13359204           12975146.60        53790.75           5379.07            0.04     12963448.00        13447164.00       
