# Wed Jun 25 11:38:20 NOVT 2014
1  100    6784472            4030381.56         8531.94            853.19             0.02     4024272.00         4100036.00        
2  100    5657544            4038150.24         30805.28           3080.53            0.08     4023952.00         4172296.00        
3  100    5723428            4037779.08         29725.35           2972.53            0.07     4024260.00         4152360.00        
4  100    5671072            4038527.12         30992.62           3099.26            0.08     4024384.00         4173440.00        
5  100    5866660            4037334.08         27985.45           2798.55            0.07     4023896.00         4157004.00        
6  100    5712444            4029707.80         3949.98            395.00             0.01     4024452.00         4047524.00        
7  100    5700060            4029250.60         3760.83            376.08             0.01     4024244.00         4046988.00        
8  100    5773096            4034769.40         25577.22           2557.72            0.06     4024152.00         4152208.00        
9  100    5661460            4039887.40         35197.86           3519.79            0.09     4023916.00         4234576.00        
10  100    5769132            4035174.24         31340.51           3134.05            0.08     4024228.00         4272156.00        
11  100    5801660            4036393.28         28817.13           2881.71            0.07     4024320.00         4165640.00        
12  100    5649892            4037891.00         31442.26           3144.23            0.08     4024112.00         4174032.00        
13  100    5778936            4034372.56         28242.09           2824.21            0.07     4023988.00         4244740.00        
14  100    5915988            4035572.20         34131.19           3413.12            0.08     4024040.00         4229760.00        
15  100    5667336            4028863.76         3251.66            325.17             0.01     4023972.00         4040032.00        
16  100    5767324            4029247.08         3132.53            313.25             0.01     4024380.00         4039752.00        
17  100    5832408            4036263.84         34010.61           3401.06            0.08     4024116.00         4263944.00        
18  100    5700048            4029134.04         3158.03            315.80             0.01     4024120.00         4037724.00        
19  100    5686200            4028871.88         3392.15            339.21             0.01     4023384.00         4041052.00        
20  100    5773704            4030048.92         5229.12            522.91             0.01     4024456.00         4056848.00        
21  100    5840820            4035639.24         31779.44           3177.94            0.08     4024416.00         4231588.00        
22  100    5660348            4040719.24         36061.15           3606.12            0.09     4024320.00         4237996.00        
23  100    5667384            4040095.28         36353.40           3635.34            0.09     4024204.00         4244584.00        
24  100    5770340            4035550.12         25525.72           2552.57            0.06     4023988.00         4146032.00        
