# Wed Jun 25 11:08:31 NOVT 2014
1  100    12974212           12968753.80        4226.98            422.70             0.00     12960892.00        12986132.00       
2  100    13167472           12977968.72        50764.63           5076.46            0.04     12964224.00        13349348.00       
3  100    12983836           12968870.88        4025.96            402.60             0.00     12965672.00        12986008.00       
4  100    13068680           12977587.76        54466.43           5446.64            0.04     12964864.00        13349296.00       
5  100    12992892           12969864.16        9338.47            933.85             0.01     12965216.00        13051416.00       
6  100    13038624           12969036.08        4419.18            441.92             0.00     12965508.00        12991416.00       
7  100    13181828           12979882.76        58391.16           5839.12            0.04     12965384.00        13348972.00       
8  100    13060280           12974202.12        30884.77           3088.48            0.02     12965628.00        13228716.00       
9  100    13044684           12975444.40        40640.07           4064.01            0.03     12963448.00        13269440.00       
10  100    13200988           12978032.24        52648.16           5264.82            0.04     12965632.00        13356300.00       
11  100    12990336           12970007.76        8809.44            880.94             0.01     12963392.00        13042156.00       
12  100    12986876           12968648.64        3370.21            337.02             0.00     12965576.00        12984444.00       
13  100    12978612           12969090.84        4487.35            448.73             0.00     12965520.00        12995072.00       
14  100    13197328           12976873.80        45963.80           4596.38            0.04     12960376.00        13313784.00       
15  100    12986716           12969908.64        12278.78           1227.88            0.01     12960680.00        13086100.00       
16  100    13124148           12969206.72        5008.87            500.89             0.00     12961192.00        12991012.00       
17  100    12979756           12968748.92        3967.79            396.78             0.00     12960564.00        12986252.00       
18  100    12985976           12968622.44        3450.76            345.08             0.00     12965188.00        12986924.00       
19  100    13208856           12979768.96        64752.83           6475.28            0.05     12964032.00        13457500.00       
20  100    13103204           12968740.52        4085.70            408.57             0.00     12960336.00        12988296.00       
21  100    13126812           12977041.80        49826.07           4982.61            0.04     12960436.00        13329372.00       
22  100    12986924           12969153.72        4913.81            491.38             0.00     12964144.00        12995964.00       
23  100    13184924           12980034.04        65792.83           6579.28            0.05     12961356.00        13454048.00       
24  100    13041708           12976526.28        41653.86           4165.39            0.03     12965628.00        13271584.00       
25  100    13102432           12973738.84        28917.37           2891.74            0.02     12965544.00        13191028.00       
26  100    12975816           12968895.92        4523.33            452.33             0.00     12963960.00        12988660.00       
27  100    13065216           12977959.92        49931.60           4993.16            0.04     12964556.00        13295508.00       
28  100    12992664           12968997.04        4361.10            436.11             0.00     12964484.00        12990496.00       
29  100    13200844           12980773.16        66828.29           6682.83            0.05     12961256.00        13479400.00       
30  100    13101708           12978135.88        49247.52           4924.75            0.04     12965680.00        13283036.00       
31  100    13091480           12971707.16        25650.73           2565.07            0.02     12965672.00        13221628.00       
32  100    12988892           12968672.08        3633.50            363.35             0.00     12963400.00        12986056.00       
33  100    13180236           12978771.88        57213.16           5721.32            0.04     12960724.00        13398092.00       
34  100    12995300           12968846.00        3438.40            343.84             0.00     12965812.00        12981728.00       
35  100    12976148           12969924.52        13863.08           1386.31            0.01     12965008.00        13102220.00       
36  100    13115424           12978694.64        51098.59           5109.86            0.04     12960636.00        13296232.00       
37  100    12982000           12968802.24        3683.66            368.37             0.00     12963056.00        12982104.00       
38  100    13081856           12973237.28        27860.66           2786.07            0.02     12964648.00        13176636.00       
39  100    13199688           12979219.28        59649.53           5964.95            0.05     12963760.00        13405788.00       
40  100    12990480           12968684.36        3691.94            369.19             0.00     12963028.00        12984592.00       
41  100    13067280           12972733.88        28701.80           2870.18            0.02     12964112.00        13228064.00       
42  100    12980780           12970958.24        14844.77           1484.48            0.01     12965144.00        13088688.00       
43  100    13073188           12975057.24        39710.00           3971.00            0.03     12965432.00        13273392.00       
44  100    13077688           12969348.72        4980.91            498.09             0.00     12965216.00        12991232.00       
45  100    13166844           12980035.56        64295.20           6429.52            0.05     12963496.00        13444784.00       
46  100    13181304           12975526.60        40673.10           4067.31            0.03     12965572.00        13301336.00       
47  100    12987880           12969117.20        4585.27            458.53             0.00     12962548.00        12996628.00       
48  100    13331060           12973662.60        25558.29           2555.83            0.02     12965144.00        13149316.00       
49  100    12982308           12968787.92        3491.06            349.11             0.00     12963408.00        12986072.00       
50  100    13226772           12978887.28        52178.58           5217.86            0.04     12960224.00        13328832.00       
51  100    12990624           12969654.20        6248.94            624.89             0.00     12965448.00        13011756.00       
52  100    13106852           12979100.72        60125.31           6012.53            0.05     12965284.00        13385436.00       
53  100    13090564           12969042.84        4686.25            468.62             0.00     12965360.00        12990764.00       
54  100    13203568           12977998.32        56458.13           5645.81            0.04     12964264.00        13396832.00       
55  100    13178868           12974888.08        36572.57           3657.26            0.03     12965576.00        13225684.00       
56  100    12994444           12969015.92        4668.76            466.88             0.00     12961356.00        12996492.00       
57  100    12981728           12968848.24        4078.45            407.84             0.00     12964488.00        12985900.00       
58  100    13205368           12977351.92        50371.33           5037.13            0.04     12965424.00        13298432.00       
59  100    13029524           12977350.96        49972.59           4997.26            0.04     12961512.00        13321908.00       
60  100    13098832           12968999.92        3965.31            396.53             0.00     12965456.00        12985672.00       
61  100    13205828           12980187.32        53444.33           5344.43            0.04     12964660.00        13281124.00       
62  100    12992948           12971117.24        23178.38           2317.84            0.02     12965228.00        13197048.00       
63  100    12977360           12970306.40        13708.00           1370.80            0.01     12965604.00        13098160.00       
64  100    13203332           12978092.60        50746.51           5074.65            0.04     12964812.00        13331928.00       
65  100    13033156           12975019.64        37109.97           3711.00            0.03     12964356.00        13238160.00       
66  100    13085820           12976189.04        44297.71           4429.77            0.03     12965316.00        13288280.00       
67  100    12986496           12970024.96        9203.60            920.36             0.01     12965544.00        13050756.00       
68  100    13003016           12968863.64        4108.90            410.89             0.00     12965576.00        12994276.00       
69  100    13092112           12974646.44        34921.03           3492.10            0.03     12965036.00        13182520.00       
70  100    12976004           12969474.52        5882.80            588.28             0.00     12964180.00        13013508.00       
71  100    13224860           12974309.68        36765.01           3676.50            0.03     12965160.00        13302140.00       
72  100    13107840           12977182.52        49751.19           4975.12            0.04     12965356.00        13284048.00       
73  100    13113116           12974232.88        35158.39           3515.84            0.03     12964308.00        13276408.00       
74  100    13206380           12978486.84        57166.35           5716.64            0.04     12965088.00        13391712.00       
75  100    13187276           12978268.84        56754.35           5675.43            0.04     12965456.00        13388820.00       
76  100    12970384           12969429.92        6353.40            635.34             0.00     12965316.00        13017432.00       
77  100    12975336           12969123.40        4091.37            409.14             0.00     12965740.00        12988332.00       
78  100    13212844           12972111.88        19847.71           1984.77            0.02     12964560.00        13084452.00       
79  100    13111008           12978424.88        55835.35           5583.54            0.04     12965416.00        13400416.00       
80  100    13164144           12976240.88        41653.05           4165.30            0.03     12965300.00        13285116.00       
81  100    13079568           12968800.08        4845.37            484.54             0.00     12962368.00        12990916.00       
82  100    12986584           12968856.40        5681.76            568.18             0.00     12964576.00        13007656.00       
83  100    13219008           12978044.88        52404.07           5240.41            0.04     12964872.00        13342756.00       
84  100    12992564           12968327.40        4382.03            438.20             0.00     12963420.00        12990012.00       
85  100    13166208           12978696.28        50245.16           5024.52            0.04     12965188.00        13283472.00       
86  100    13091832           12968248.92        3717.81            371.78             0.00     12963312.00        12982928.00       
87  100    12986572           12968340.96        4485.85            448.58             0.00     12964672.00        12995200.00       
88  100    13180464           12976301.96        44802.50           4480.25            0.03     12962264.00        13292068.00       
89  100    13209128           12971276.60        19524.10           1952.41            0.02     12962328.00        13083908.00       
90  100    12975320           12968580.36        4432.36            443.24             0.00     12964856.00        12991140.00       
91  100    12994028           12968811.08        7913.94            791.39             0.01     12965020.00        13038272.00       
92  100    13102584           12973413.48        28580.16           2858.02            0.02     12963720.00        13174436.00       
93  100    12982104           12968896.64        5923.13            592.31             0.00     12965088.00        13002992.00       
94  100    13239772           12970664.84        18835.57           1883.56            0.01     12964404.00        13104236.00       
95  100    12975072           12969692.48        13773.93           1377.39            0.01     12963920.00        13098804.00       
96  100    12977652           12968538.28        4493.53            449.35             0.00     12963908.00        12988904.00       
97  100    13077232           12968441.28        4586.71            458.67             0.00     12960868.00        12990704.00       
98  100    12983248           12975809.64        41649.15           4164.92            0.03     12964956.00        13298704.00       
99  100    13198724           12980388.28        61042.68           6104.27            0.05     12963760.00        13341448.00       
100  100    12976040           12968148.00        4018.40            401.84             0.00     12963540.00        12986596.00       
