# Wed Jun 25 11:36:23 NOVT 2014
1  100    6898184            4029863.92         5032.49            503.25             0.01     4023992.00         4061820.00        
2  100    5711228            4038430.20         35019.43           3501.94            0.09     4024456.00         4250804.00        
3  100    5714264            4036132.32         26409.95           2641.00            0.07     4024064.00         4151088.00        
4  100    5873104            4036507.36         34817.11           3481.71            0.09     4024132.00         4252228.00        
5  100    5754844            4035863.92         29493.15           2949.32            0.07     4024432.00         4237600.00        
6  100    5938984            4035157.32         29443.46           2944.35            0.07     4024440.00         4195452.00        
7  100    5669000            4030697.24         10944.80           1094.48            0.03     4024344.00         4130480.00        
8  100    5701828            4029750.56         4803.62            480.36             0.01     4024452.00         4059120.00        
9  100    5848540            4029895.88         4000.03            400.00             0.01     4024472.00         4048264.00        
10  100    5756868            4029455.00         3707.12            370.71             0.01     4023924.00         4047412.00        
11  100    5690972            4035282.64         25859.74           2585.97            0.06     4024428.00         4158184.00        
12  100    5654860            4040052.88         39023.33           3902.33            0.10     4024472.00         4277812.00        
13  100    5681168            4034149.76         24458.29           2445.83            0.06     4024188.00         4157128.00        
14  100    5660052            4034006.72         23424.48           2342.45            0.06     4023988.00         4172932.00        
15  100    5731664            4035881.08         30876.24           3087.62            0.08     4023772.00         4217792.00        
16  100    5719004            4029500.52         4201.66            420.17             0.01     4023884.00         4056360.00        
17  100    5736544            4029416.84         3813.51            381.35             0.01     4024352.00         4048348.00        
18  100    5781152            4033173.28         22058.03           2205.80            0.05     4023980.00         4159224.00        
19  100    5762656            4036087.88         28894.28           2889.43            0.07     4024300.00         4239996.00        
20  100    5722364            4031677.84         16992.72           1699.27            0.04     4024416.00         4154620.00        
21  100    5733712            4029014.56         3141.15            314.12             0.01     4023748.00         4036144.00        
22  100    5682896            4029085.28         3047.13            304.71             0.01     4023932.00         4036744.00        
23  100    5681644            4035109.08         29599.36           2959.94            0.07     4024256.00         4240832.00        
24  100    5687340            4034108.40         28545.21           2854.52            0.07     4024544.00         4248932.00        
25  100    5620904            4035021.36         29198.47           2919.85            0.07     4024356.00         4240804.00        
26  100    5612112            4036041.36         30451.21           3045.12            0.08     4024244.00         4235888.00        
27  100    5632340            4034891.60         29289.59           2928.96            0.07     4024360.00         4239360.00        
28  100    5665056            4033794.88         27455.99           2745.60            0.07     4024460.00         4242928.00        
29  100    5682120            4029278.32         3400.50            340.05             0.01     4023796.00         4038756.00        
30  100    5680124            4034344.96         28407.17           2840.72            0.07     4024528.00         4241868.00        
31  100    5659096            4034430.00         25815.65           2581.56            0.06     4024172.00         4165076.00        
32  100    5694512            4029303.40         3296.73            329.67             0.01     4023740.00         4038008.00        
33  100    5676808            4035096.52         26228.67           2622.87            0.07     4024372.00         4152920.00        
