# Wed Jun 25 11:06:47 NOVT 2014
1  100    12983320           12969886.84        13154.53           1315.45            0.01     12965344.00        13094132.00       
2  100    12976340           12973284.80        28236.48           2823.65            0.02     12965324.00        13186892.00       
3  100    13096368           12977025.16        40028.74           4002.87            0.03     12964200.00        13218468.00       
4  100    13222004           12977353.56        50955.34           5095.53            0.04     12961336.00        13347552.00       
5  100    12979516           12968852.64        3830.09            383.01             0.00     12961056.00        12984112.00       
6  100    12984832           12969590.92        9481.39            948.14             0.01     12965104.00        13053812.00       
7  100    12994984           12968781.96        3618.36            361.84             0.00     12965200.00        12986272.00       
8  100    12986836           12968901.68        4421.99            442.20             0.00     12964308.00        13000160.00       
9  100    13311000           12977873.24        49535.12           4953.51            0.04     12965372.00        13285604.00       
10  100    12980668           12968622.64        3969.05            396.91             0.00     12960340.00        12986544.00       
11  100    12994608           12968811.48        4399.20            439.92             0.00     12964692.00        12996252.00       
12  100    12980220           12969984.88        9845.04            984.50             0.01     12960868.00        13057016.00       
13  100    13188208           12978495.52        52333.98           5233.40            0.04     12965236.00        13343388.00       
14  100    12984592           12968822.24        4139.07            413.91             0.00     12964228.00        12989556.00       
15  100    13185428           12974351.52        30229.48           3022.95            0.02     12960836.00        13205300.00       
16  100    12974704           12969225.20        3988.60            398.86             0.00     12964260.00        12985112.00       
17  100    12986776           12968828.60        4438.60            443.86             0.00     12961028.00        12987704.00       
18  100    13128744           12977564.64        47551.26           4755.13            0.04     12965456.00        13293148.00       
19  100    13188972           12973880.20        31799.17           3179.92            0.02     12959396.00        13183360.00       
20  100    13212968           12976096.96        41345.83           4134.58            0.03     12965520.00        13220284.00       
21  100    12975748           12974165.68        32770.23           3277.02            0.03     12965416.00        13235420.00       
22  100    13113304           12976091.44        46463.71           4646.37            0.04     12964840.00        13293584.00       
23  100    13080724           12969261.24        5018.61            501.86             0.00     12965652.00        12994204.00       
24  100    13198900           12978036.08        55965.63           5596.56            0.04     12965720.00        13388860.00       
25  100    13192800           12977117.68        49199.45           4919.94            0.04     12965180.00        13336916.00       
26  100    12976148           12969113.04        4604.40            460.44             0.00     12965636.00        12994908.00       
27  100    13112324           12975858.16        43366.95           4336.69            0.03     12964716.00        13308404.00       
28  100    13150360           12977733.00        51450.67           5145.07            0.04     12965728.00        13313536.00       
29  100    13095572           12969170.60        4838.85            483.88             0.00     12964364.00        12989552.00       
30  100    13101112           12976135.48        45848.59           4584.86            0.04     12965588.00        13286408.00       
31  100    13196140           12976635.32        35375.70           3537.57            0.03     12961468.00        13192404.00       
32  100    12975372           12969117.64        4436.23            443.62             0.00     12965252.00        12987596.00       
33  100    12979632           12977731.48        52087.81           5208.78            0.04     12963380.00        13298704.00       
34  100    12993748           12969436.20        6236.51            623.65             0.00     12965304.00        13013748.00       
35  100    12975292           12969284.08        5040.27            504.03             0.00     12959288.00        12994728.00       
36  100    12975720           12968721.20        4133.01            413.30             0.00     12964736.00        12992200.00       
37  100    13096276           12970011.04        9102.49            910.25             0.01     12965596.00        13047220.00       
38  100    12978312           12969218.56        4750.47            475.05             0.00     12965616.00        12991048.00       
39  100    13097044           12977159.64        49748.64           4974.86            0.04     12965412.00        13298280.00       
40  100    12984760           12969637.76        5816.52            581.65             0.00     12965132.00        13009440.00       
41  100    12993420           12977555.12        50303.29           5030.33            0.04     12964148.00        13299692.00       
42  100    12976332           12973330.40        29945.19           2994.52            0.02     12964256.00        13225832.00       
43  100    13190276           12980784.88        64846.06           6484.61            0.05     12965236.00        13456984.00       
44  100    13195712           12974158.52        32093.79           3209.38            0.02     12965040.00        13187452.00       
45  100    12979408           12968743.56        4005.31            400.53             0.00     12960680.00        12984712.00       
46  100    13102932           12976792.60        46809.47           4680.95            0.04     12965484.00        13296152.00       
47  100    12970352           12968931.60        4261.61            426.16             0.00     12965268.00        12986192.00       
48  100    12975532           12971119.72        25117.82           2511.78            0.02     12964668.00        13217244.00       
49  100    13090088           12970250.80        9363.16            936.32             0.01     12965568.00        13044180.00       
50  100    13078872           12969171.84        5055.68            505.57             0.00     12965112.00        12998788.00       
51  100    13095984           12976376.12        49901.37           4990.14            0.04     12965500.00        13406032.00       
52  100    12995788           12969311.72        5610.62            561.06             0.00     12965748.00        13007512.00       
