# Wed Jun 25 11:35:11 NOVT 2014
1  100    7103500            4029762.32         4271.89            427.19             0.01     4023808.00         4048024.00        
2  100    5835440            4039764.32         33242.54           3324.25            0.08     4024156.00         4193360.00        
3  100    5776572            4029241.44         3610.04            361.00             0.01     4023988.00         4047388.00        
4  100    5693984            4030516.40         8930.21            893.02             0.02     4023660.00         4106208.00        
5  100    5850532            4040028.64         34344.85           3434.49            0.09     4023920.00         4158372.00        
6  100    5695508            4038517.84         30436.16           3043.62            0.08     4024560.00         4171024.00        
7  100    5697508            4036664.76         28130.55           2813.06            0.07     4024148.00         4152416.00        
8  100    5724904            4036924.24         33306.40           3330.64            0.08     4023904.00         4214328.00        
9  100    5685644            4029651.20         3541.57            354.16             0.01     4023984.00         4041236.00        
10  100    5929668            4035715.88         32878.18           3287.82            0.08     4024032.00         4225712.00        
11  100    5834264            4030075.24         4137.61            413.76             0.01     4024104.00         4046492.00        
12  100    5717300            4038080.48         38472.71           3847.27            0.10     4024060.00         4281312.00        
13  100    5767504            4029463.88         3587.58            358.76             0.01     4024084.00         4047340.00        
14  100    5792264            4036566.20         28717.10           2871.71            0.07     4024068.00         4167804.00        
15  100    5709736            4033936.76         22858.01           2285.80            0.06     4024528.00         4155720.00        
16  100    5693204            4035156.20         31272.47           3127.25            0.08     4024328.00         4284112.00        
17  100    5670628            4034401.60         25046.35           2504.64            0.06     4024452.00         4168140.00        
18  100    5755876            4042772.80         45181.04           4518.10            0.11     4024524.00         4270112.00        
19  100    5748908            4034446.36         29550.53           2955.05            0.07     4024628.00         4267388.00        
20  100    5755172            4033770.28         26698.54           2669.85            0.07     4024236.00         4216992.00        
21  100    5674688            4042215.48         44639.45           4463.94            0.11     4024448.00         4272792.00        
22  100    5631056            4045441.44         51766.68           5176.67            0.13     4024460.00         4243268.00        
23  100    5670500            4029394.44         3262.64            326.26             0.01     4024620.00         4040968.00        
24  100    5612116            4029592.32         3341.62            334.16             0.01     4024096.00         4040784.00        
25  100    5793588            4033582.92         20456.02           2045.60            0.05     4024560.00         4136308.00        
26  100    5687928            4032800.12         27417.50           2741.75            0.07     4023600.00         4278088.00        
27  100    5683932            4032380.16         17856.24           1785.62            0.04     4023648.00         4159744.00        
28  100    5646612            4042219.40         41091.05           4109.10            0.10     4024344.00         4245740.00        
29  100    5612660            4031156.76         15419.19           1541.92            0.04     4024228.00         4179256.00        
30  100    5656960            4029625.16         3917.79            391.78             0.01     4024420.00         4046696.00        
31  100    5628904            4039560.48         34446.73           3444.67            0.09     4024232.00         4240676.00        
32  100    5951128            4041875.28         46983.72           4698.37            0.12     4024292.00         4292752.00        
33  100    5839616            4034889.28         29409.06           2940.91            0.07     4023824.00         4230500.00        
34  100    5659312            4039633.44         37388.50           3738.85            0.09     4024432.00         4269124.00        
35  100    5767100            4040629.48         35995.48           3599.55            0.09     4023736.00         4241916.00        
36  100    5696196            4034394.28         25255.43           2525.54            0.06     4024496.00         4167724.00        
37  100    5754516            4040109.52         41679.87           4167.99            0.10     4024544.00         4249904.00        
38  100    5754816            4029788.16         4057.06            405.71             0.01     4024212.00         4047652.00        
39  100    5703692            4035757.28         32139.20           3213.92            0.08     4024260.00         4230912.00        
40  100    5606744            4041955.32         40916.73           4091.67            0.10     4024408.00         4248004.00        
41  100    5773592            4038546.80         33208.32           3320.83            0.08     4023900.00         4234952.00        
42  100    5628796            4041994.16         42498.31           4249.83            0.11     4024480.00         4240788.00        
43  100    5769932            4041247.16         42849.15           4284.92            0.11     4024524.00         4268120.00        
44  100    5673904            4029310.88         3396.31            339.63             0.01     4023840.00         4045220.00        
45  100    5685992            4029052.08         3049.90            304.99             0.01     4023788.00         4035716.00        
46  100    5748352            4039384.72         34720.61           3472.06            0.09     4023780.00         4239308.00        
47  100    5637528            4042036.80         46213.20           4621.32            0.11     4024220.00         4242828.00        
48  100    5743604            4040763.52         43257.21           4325.72            0.11     4024440.00         4256652.00        
49  100    5723180            4029134.88         3150.10            315.01             0.01     4023632.00         4036852.00        
50  100    5609052            4036147.88         30741.06           3074.11            0.08     4024148.00         4234104.00        
51  100    5635768            4042328.56         44297.11           4429.71            0.11     4024396.00         4246468.00        
52  100    5644448            4033078.72         20642.12           2064.21            0.05     4024416.00         4173092.00        
53  100    5750228            4039721.28         41179.86           4117.99            0.10     4024184.00         4270844.00        
54  100    5644960            4041468.60         38378.56           3837.86            0.09     4024640.00         4251504.00        
55  100    5773084            4039824.84         36019.49           3601.95            0.09     4023888.00         4234304.00        
56  100    5791236            4035437.76         32517.76           3251.78            0.08     4023916.00         4214616.00        
57  100    5807204            4034492.96         27904.77           2790.48            0.07     4023900.00         4196384.00        
58  100    5748168            4043796.84         49338.92           4933.89            0.12     4024420.00         4270724.00        
59  100    5713812            4029230.60         3559.00            355.90             0.01     4024316.00         4047448.00        
60  100    5838696            4033966.48         28850.28           2885.03            0.07     4023828.00         4222704.00        
